entity,year,reporting_level,welfare_type,reporting_pop,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_1500,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_1500,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_1500,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_1500,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_1500,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_1500,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,number_below_100,number_between_100_190,number_between_190_320,number_between_320_550,number_between_550_1000,number_between_1000_1500,number_between_1500_2000,number_between_2000_3000,number_between_3000_4000,number_over_4000,percentage_below_100,percentage_between_100_190,percentage_between_190_320,percentage_between_320_550,percentage_between_550_1000,percentage_between_1000_1500,percentage_between_1500_2000,percentage_between_2000_3000,percentage_between_3000_4000,percentage_over_4000
Croatia,2014,national,income,4238389.0,23834.351386700047,41613.09961046711,75224.28283569275,244478.98218130614,931170.5701139005,1921884.3931853913,2754759.174598004,3738809.819991451,4043141.0193629493,0.56234459335139,0.9818140715839699,1.7748319664781302,5.76820537664915,21.969917582220518,45.34469094708842,64.99543044770087,88.21299366319258,95.39334448449516,0.36424534682427,0.55763702898128,0.8795619726664501,2.02816735600014,6.933830039782809,15.710841260992451,25.64710130289571,43.174092801232064,55.4726035676141,15438.13471281171,44906.17034291183,119293.62527256904,472788.9216506542,2938826.896848502,9988298.51720048,21740478.408815768,54896580.00411634,94045789.10493453,0.6477262360672604,1.0791354348335158,1.5858393164496356,1.933863260687305,3.1560564639505584,5.197138055034393,7.891970597389264,14.682902486931486,23.260576035943632,64.77262360672604,56.79660183334294,49.55747863905111,35.16115019431464,31.560564639505586,34.64758703356262,39.459852986946316,48.94300828977162,58.151440089859086,23834.351386700047,17778.74822376706,33611.18322522564,169254.6993456134,686691.5879325944,990713.8230714909,832874.7814126129,984050.645393447,304331.1993714981,195247.9806370507,0.0056234459335139,0.0041946947823257984,0.0079301789489416,0.0399337341017102,0.1620171220557137,0.23374773364867898,0.19650739500612446,0.23217563215491713,0.07180350821302577,0.04606655515504846
Croatia,2015,national,income,4203604.0,16800.631899481916,25654.457055488776,54283.566119914336,208174.20533493612,803518.9325743549,1739274.8669895579,2581195.540573002,3627153.974220344,3987314.8495423463,0.39967208850981,0.61029671337949,1.29135775206024,4.95227917127627,19.11500066548502,41.37580197824433,61.40434590349143,86.28676664643824,94.85467350260268,0.22741673182556,0.35737340607195,0.55740233256825,1.47252789713411,5.98488177757374,13.845927051699661,23.224457599914718,40.78120757238265,53.45372378396242,9559.698835688512,28542.86930589579,74979.15759338324,340445.82871774933,2515807.2979736086,8730419.150734935,19525284.572966386,51428414.1828294,89879314.84526382,0.5690082904550338,1.1125891007616955,1.3812496663861693,1.6353891115856474,3.130986957473842,5.0195741434739825,7.5644344901634035,14.178723745490824,22.54131370026622,56.90082904550338,58.55732109272081,43.164052074567785,29.734347483375405,31.309869574738418,33.46382762315988,37.822172450817014,47.26241248496941,56.353284250665546,16800.631899481916,8853.82515600686,28629.10906442556,153890.6392150218,595344.7272394188,935755.9344152029,841920.673583444,1045958.433647342,360160.87532200245,216289.15045765368,0.0039967208850981,0.0021062462486967993,0.006810610386807502,0.036609214192160296,0.1416272149420875,0.22260801312759312,0.20028543925247097,0.24882420742946815,0.08567906856164435,0.05145326497397321
Croatia,2016,national,income,4174349.0,13421.819711302556,25906.47728330234,53517.36304050021,169692.00838926746,670687.0512849967,1474940.5050344018,2324707.5705384617,3472991.484004967,3906165.123584584,0.32153084735613996,0.62061119669923,1.28205291508928,4.0651131083976795,16.06686578637763,35.33342576373949,55.690302141446764,83.19839773830523,93.57543232692292,0.21081322153182,0.32433251870357,0.57887981974501,1.36905879946496,5.02381271689403,11.69031296347698,20.162497689013932,37.22281618203052,50.15351094165107,8800.079604881312,25723.66537723684,77326.28469352842,314321.1076768266,2097114.7590953875,7319916.9343165755,16833060.413127523,46614307.65199288,83743303.29830807,0.6556547319340564,0.9929433900230299,1.444882189636481,1.8523035389844942,3.126815636409619,4.962855728303322,7.240936721012422,13.42194700639992,21.438751473327137,65.56547319340564,52.26017842226474,45.15256842614003,33.678246163354444,31.26815636409619,33.08570485535548,36.20468360506211,44.739823354666406,53.59687868331784,13421.819711302556,12484.657571999785,27610.88575719787,116174.64534876726,500995.0428957292,804253.4537494051,849767.0655040599,1148283.9134665052,433173.63957961695,268183.87641541613,0.0032153084735614,0.0029908034934309005,0.006614417183900501,0.027830601933084,0.12001752677979949,0.1926655997736186,0.20356876377707275,0.2750809559685846,0.10377034588617697,0.06424567673077075
Croatia,2017,national,income,4124531.0,12716.846345525259,21850.26029973694,45659.391689625125,149170.5445640459,563933.1649893506,1302652.319986785,2099621.1321286834,3318544.1184030985,3801187.6406452004,0.30832223943826,0.52976351249965,1.10702020883405,3.6166668298540103,13.67266157023309,31.58304107756215,50.905694056577175,80.45870229616648,92.16048177708448,0.23336304308602998,0.32189914842922,0.50177112197592,1.207725288262,4.40875287455874,10.2356381106236,18.04232618748938,34.57734516894954,47.76879418520163,9625.131054626663,25225.977314828466,66226.25751982282,273971.52150063054,1818403.7902456634,6332581.00380727,14883226.734482352,42784599.61410979,78809548.97979353,0.7568803454178329,1.1544932174163696,1.4504410827459833,1.8366328439794743,3.2245023047722374,4.861297912455652,7.088529690779553,12.892581230680753,20.73287520381832,75.6880345417833,60.76280091665103,45.32628383581198,33.39332443599044,32.24502304772238,32.408652749704345,35.44264845389776,42.97527076893584,51.832188009545796,12716.846345525259,9133.41395421168,23809.131389888185,103511.15287442078,414762.6204253047,738719.1549974345,796968.8121418983,1218922.9862744152,482643.52224210184,323343.3593547996,0.0030832223943826,0.0022144127306139003,0.005772566963343998,0.025096466210199602,0.1005599474037908,0.17910379507329063,0.1932265297901503,0.29553008239589307,0.11701779480917997,0.07839518222915517
Croatia,2018,national,income,4087843.0,10063.804852833271,17886.376063152995,30644.974242723645,96144.83295844005,422720.5935440405,1085329.9990230566,1907253.1258828104,3129762.7405441143,3700894.5078524924,0.24618863427076998,0.43755046520018004,0.74966123314236,2.35196980310741,10.34092046940258,26.55018793586389,46.65671176419472,76.56269432422219,90.53416454233914,0.14912660373212,0.24617300209098,0.38331739622901,0.85685426981528,3.1476168360998003,8.05132187765778,15.141548140156361,31.16674984831469,44.48583924906121,6096.061431801206,19120.015084345363,50142.12271849552,192647.71508864767,1286696.3450132716,4936880.966749532,12379254.314780239,38221434.06005528,72740450.62936005,0.6057412202388818,1.0689708757568694,1.636226623045744,2.0037240604695037,3.043845898837713,4.5487372238797334,6.490619491867527,12.212246495531614,19.654829521625285,60.57412202388818,56.26162503983524,51.1320819701795,36.43134655399098,30.438458988377125,30.32491482586489,32.453097459337634,40.70748831843872,49.13707380406321,10063.804852833271,7822.571210319724,12758.59817957065,65499.8587157164,326575.76058560045,662609.405479016,821923.1268597539,1222509.6146613038,571131.7673083781,386948.4921475076,0.0024618863427077,0.0019136183092941005,0.0031211076794218,0.0160230856996505,0.07988950666295169,0.1620926746646131,0.2010652382833083,0.2990598256002747,0.1397147021811694,0.09465835457660865
Croatia,2019,national,income,4065253.0,8123.068567582562,10566.643447230237,24883.34844269012,73563.58041550443,353743.0297337097,915581.8066352496,1649049.1420622435,2956974.509371638,3618464.573559371,0.19981704871954,0.25992585079527,0.6120983968941199,1.8095695499272602,8.701623976016,22.52213593189033,40.564489886908476,72.737773254743,89.00957882718174,0.11587475285976001,0.16635062936676998,0.27613427197359997,0.63900388160803,2.57963394312638,6.65255240403991,12.870393887358219,27.861784936024332,41.386424429448724,4710.60186687398,12848.890506617845,35921.78168139178,142874.1845695279,1048686.4626196346,4056646.2927270685,10464281.472352933,33979561.43895832,67298514.42843588,0.579904235410863,1.215986000737617,1.4436072285096493,1.9421863884620738,2.964543113143639,4.430675951977669,6.345645624160519,11.491327142410515,18.598638472294457,57.9904235410863,63.9992631967167,45.112725890926534,35.31247979021953,29.64543113143639,29.537839679851125,31.728228120802594,38.304423808035054,46.49659618073614,8123.068567582562,2443.5748796476755,14316.704995459882,48680.23197281431,280179.44931820524,561838.7769015399,733467.3354269939,1307925.3673093943,661490.064187733,446788.4264406292,0.0019981704871954,0.0006010880207572999,0.0035217254609885,0.0119747115303314,0.0689205442608874,0.1382051195587433,0.18042353955018148,0.3217328336783453,0.16271805572438738,0.10990421172818252
Cyprus,2004,national,income,1010410.0,669.2221094218785,950.4719427094248,950.4719427094248,1817.3589192181964,9200.320551719878,44586.68761375681,131568.3337429678,395001.92220827524,630041.4772031468,0.06623272824119698,0.0940679469432631,0.0940679469432631,0.17986351275405,0.91055319639749,4.4127322189761395,13.02128183044188,39.09323167904863,62.35503183887202,0.04865598993316102,0.06479679320849648,0.07668819941324541,0.10768855119805999,0.2571375830973,0.9335961888703901,2.69867759141387,10.61037595840739,20.77216620149826,491.62498788365224,1243.9552286901414,2479.5687542123933,5984.527395881749,25981.438533734286,141497.23877947964,545354.1650280977,3216248.9916403233,8395361.780662343,0.7346215568226709,1.3087763802307624,2.608776380230762,3.2929804523457658,2.823971011409749,3.173531077375256,4.145026006740367,8.142362886893677,13.325093798476054,73.4621556822671,68.88296738056644,81.5242618822113,59.87237186083211,28.239710114097488,21.156873849168374,20.725130033701834,27.141209622978923,33.31273449619013,669.2221094218785,281.24983328754627,0.0,866.8869765087717,7382.961632501682,35386.36706203693,86981.646129211,263433.58846530743,235039.55499487155,380368.5227968532,0.0006623272824119699,0.00027835218702066116,0.0,0.0008579556581078687,0.0073068968364344,0.03502179022578649,0.08608549611465742,0.26071949848606746,0.23261800159823393,0.3764496816112798
Cyprus,2005,national,income,1027657.0,65.27008713478365,65.27008713478365,556.2733690057313,1052.5022747252085,4647.884800355223,28569.380803266522,93613.9472756103,367666.3013984183,585903.1605638533,0.006351349441962021,0.006351349441962021,0.054130256399336676,0.10241766218934999,0.45227977820958,2.78005023108552,9.10945454325814,35.7771417309879,57.013493856788145,0.006351349441962021,0.006351349441962021,0.021976629167731698,0.04122682557752832,0.12892776379352,0.55936544757551,1.7963786506234,8.66814531949122,18.17626079696375,65.27008713478365,124.01316555608892,722.7019776199569,2330.186974088931,13249.351895675738,86225.37266386588,369212.21899273834,2672364.0643777167,7471584.656730151,1.0,1.8999999999999997,1.2991849293661062,2.2139495847619957,2.8506196828852413,3.0181043564656878,3.9439872982359647,7.268449825870316,12.752251838921214,100.0,99.99999999999999,40.59952904269082,40.25362881385446,28.506196828852413,20.12069570977125,19.719936491179823,24.228166086234385,31.880629597303034,65.27008713478365,0.0,491.00328187094766,496.2289057194772,3595.3825256300142,23921.4960029113,65044.56647234378,274052.354122808,218236.85916543502,441753.83943614666,6.351349441962022e-05,0.0,0.00047778906957374656,0.0004828740579001332,0.0034986211602022993,0.0232777045287594,0.06329404312172619,0.2666768718772976,0.21236352125800245,0.42986506143211856
Cyprus,2006,national,income,1045508.0,0.0,0.0,327.0927472203458,457.5057693816829,2850.6556699530165,20425.675125435824,72956.33078546307,303659.9651654362,531691.1649234932,0.0,0.0,0.03128553269992634,0.0437591839930142,0.27265747081352,1.9536603378870199,6.9780748483477,29.044250753264077,50.854815546460976,0.0,0.0,0.008933561625590761,0.01912184272737915,0.05040249883938921,0.31995290012044,1.22945267474045,6.64836578821261,14.9979575211857,0.0,0.0,298.8835247375407,1099.5621750419195,5269.621575657213,50176.997504868144,257080.52141250766,2085275.8855507767,6272193.828823928,,,0.9137577255303616,2.4033842819686693,1.8485647464199226,2.456564945673859,3.5237589205038846,6.867141292118317,11.796686201709699,,,28.554928922823798,43.69789603579399,18.485647464199225,16.377099637825726,17.618794602519422,22.890470973727727,29.491715504274246,0.0,0.0,327.0927472203458,130.4130221613371,2393.1499005713335,17575.01945548281,52530.655660027245,230703.63437997314,228031.19975805696,513816.83507650683,0.0,0.0,0.00031285532699926335,0.00012473651293087867,0.002288982868205058,0.016810028670735,0.0502441451046068,0.2206617590491638,0.2181056479319689,0.4914518445353903
Cyprus,2007,national,income,1063708.0,267.6202878687723,267.6202878687723,267.6202878687723,1010.0596996670532,1743.9565779516615,20621.259539024155,81373.13952597925,323839.17330166936,537536.8879423537,0.025159187283424804,0.025159187283424804,0.025159187283424804,0.09495648238680664,0.16395068740215,1.93862032992364,7.649950881819,30.444367561555367,50.534252627822084,0.0027419048034898817,0.013360617557143264,0.018153786508445142,0.03725011246977291,0.07178511460582909,0.31041318557829,1.3244016240533,6.813192974445769,15.29363754351094,29.16586074710615,270.02411982900117,617.9304940584053,2179.278344924846,7635.840068713725,49528.34832076675,281755.32054369757,2174174.3617385286,6507185.841653174,0.10898224861564919,1.008982248615649,2.3089822486156493,2.1575738004824894,4.37845767793272,2.4018100459401204,3.462510137681786,6.713747257850108,12.105561474231354,10.898224861564918,53.10432887450784,72.15569526923903,39.22861455422708,43.7845767793272,16.012066972934136,17.31255068840893,22.379157526167027,30.263903685578384,267.6202878687723,0.0,0.0,742.4394117982808,733.8968782846083,18877.30296107249,60751.87998695509,242466.03377569013,213697.71464068437,526171.1120576463,0.00025159187283424803,0.0,0.0,0.0006979729510338184,0.0006899420501534334,0.0177466964252149,0.0571133055189536,0.22794416679736368,0.20089885066266716,0.49465747372177915
Cyprus,2008,national,income,1081568.0,91.61121840971248,91.61121840971248,91.61121840971248,319.40100074511867,1268.7447669659027,20509.335230506284,89928.66611878447,335593.82805256796,561098.4551459068,0.008470222714587753,0.008470222714587753,0.008470222714587753,0.029531291675152987,0.11730605629659001,1.89625943357295,8.31465669461231,31.02845387923533,51.878241141186386,0.008470222714587753,0.008470222714587753,0.008470222714587753,0.01146757347673714,0.02341558843155329,0.27448119982391,1.38510430949204,7.21349805789462,15.867995429001741,91.61121840971248,174.06131497845368,293.15589891107993,682.1628280548199,2532.5551148738227,44530.512349672004,299616.8995617374,2340566.6002442907,6864926.432061822,1.0,1.8999999999999997,3.2,2.135756702275283,1.9961107866716306,2.1712313855709864,3.331717376592477,6.9744029972972585,12.23479831231523,100.0,99.99999999999999,100.0,38.83194004136878,19.961107866716304,14.474875903806575,16.658586882962386,23.248009990990862,30.586995780788072,91.61121840971248,0.0,0.0,227.7897823354062,949.3437662207841,19240.590463540382,69419.33088827819,245665.1619337835,225504.62709333882,520469.5448540932,8.470222714587754e-05,0.0,0.0,0.00021061068960565233,0.0008777476462143703,0.0177895337727636,0.0641839726103936,0.2271379718462302,0.20849787261951058,0.4812175885881361
Cyprus,2009,national,income,1098089.0,1000.7149347120522,1229.4748091754934,1298.915537611867,1610.8634494385817,6217.230445466467,30210.123113007943,96270.5447277227,355566.9013485031,582873.4863800943,0.09113240681875988,0.1119649508533,0.11828873047739,0.14669698443738,0.56618638794,2.75115433384798,8.767098543717559,32.38051754898766,53.08071443936642,0.09113240681875988,0.09186016720775078,0.10025182793264001,0.11125434792555,0.21199788090893998,0.64018098311216,1.84043951546784,7.730532847653861,16.667455830465318,1000.7149347120522,1916.542143830845,3522.733743447192,6719.19466125706,23279.254104941698,105446.3543346973,404193.277420113,2546643.925244214,7320939.962167933,1.0,1.5588299406606878,2.712057590691344,4.171175814808409,3.744312569580988,3.4904311359556814,4.198514494368689,7.162207493402662,12.560084020349342,100.0,82.04368108740464,84.75179970910449,75.8395602692438,37.44312569580988,23.26954090637121,20.992572471843445,23.874024978008872,31.400210050873355,1000.7149347120522,228.75987446344118,69.44072843637355,311.94791182671474,4606.366996027886,23992.892667541477,66060.42161471477,259296.35662078037,227306.58503159124,515215.5136199057,0.0009113240681875988,0.00020832544034540113,6.323779624089992e-05,0.00028408253959990014,0.004194894035026201,0.0218496794590798,0.060159442098695795,0.23613419005270098,0.2070019689037876,0.46919285560633583
Cyprus,2010,national,income,1112617.0,246.4224709322057,246.4224709322057,1087.8104531110052,1853.1648431773351,6932.790321644739,27341.14499314363,85340.86231765436,321214.4626961055,578964.7526461325,0.02214800519246117,0.02214800519246117,0.09777043251280586,0.16655909833998,0.62310663252896,2.45737257233564,7.670282075292249,28.870173895968286,52.03630293678171,0.02214800519246117,0.02214800519246117,0.03716473130086148,0.06746698974759303,0.2053938234675,0.57166359135397,1.62732714254131,6.91785562721777,15.55301063592031,246.4224709322057,468.20269477119075,1323.2035790646594,4128.570585259875,22852.465968493943,95406.394503222,362118.36867057695,2309077.1323164464,6921817.6138823,1.0,1.8999999999999997,1.2163916749287145,2.2278485373061865,3.296286907328882,3.4894805805370326,4.243200254090542,7.188583953957944,11.95550779602116,100.0,99.99999999999999,38.01223984152233,40.506337041930664,32.96286907328882,23.263203870246883,21.21600127045271,23.961946513193148,29.8887694900529,246.4224709322057,0.0,841.3879821787996,765.3543900663299,5079.625478467404,20408.35467149889,57999.71732451073,235873.6003784511,257750.289950027,533652.2473538675,0.0002214800519246117,0.0,0.000756224273203447,0.0006878866582717412,0.004565475341889801,0.018342659398066802,0.052129095029566086,0.21199891820676037,0.23166129040813416,0.47963697063218297
Cyprus,2011,national,income,1124837.0,46.46365848269441,90.49465942433545,360.7496205316947,1577.1722274398364,9052.101967719826,37795.88764850453,93518.1496686974,352369.55329942046,603134.685864294,0.004130701468985676,0.008045135377333378,0.032071279708232814,0.1402134022476,0.80474788504644,3.36012130188681,8.31392901093202,31.326276900512738,53.61974098151945,0.004130701468985676,0.005813502452806214,0.014092027132564333,0.027232201275273347,0.19887964855721,0.72921862070101,1.9660276910634802,7.60404252923033,16.54509068176541,46.46365848269441,124.24561051163649,507.23947275879254,1684.7483172231057,22370.718724414644,123037.8128480193,442292.1379865543,2565992.515935557,7444212.066881983,1.0,1.3729606951614746,1.4060707035843647,1.0682082070123016,2.471328626675833,3.255322748132032,4.729479139113028,7.282106220327003,12.34253681864508,100.0,72.26108921902498,43.9397094870114,19.421967400223664,24.713286266758335,21.702151654213548,23.64739569556514,24.273687401090008,30.8563420466127,46.46365848269441,44.03100094164104,270.25496110735924,1216.4226069081417,7474.929740279989,28743.785680784706,55722.262020192866,258851.40363072307,250765.1325648735,521702.31413570605,4.130701468985676e-05,3.914433908347702e-05,0.0002402614433089943,0.0010814212253936718,0.006645344827988401,0.025553734168403695,0.0495380770904521,0.2301234788958072,0.22293464081006714,0.46380259018480546
Cyprus,2012,national,income,1135046.0,0.0,48.100972571337245,235.73571551832353,669.8555766351684,8151.5838462704505,52139.70056476859,148409.3280709839,437361.8857718363,671691.3931071106,0.0,0.004237799399437313,0.020768824833383274,0.059015720652305585,0.7181721134007301,4.59362004401307,13.075181805053179,38.53252518152007,59.17746004189352,0.0,0.0004624194776051334,0.0030971965915216203,0.013585018830918207,0.13724491947793002,0.90866155738824,2.76144494515823,10.1104509697418,19.93843167505632,0.0,9.972480189178128,112.49473927744798,848.0791706177113,15577.929687374653,154705.8999100938,626873.4078444137,3442748.0794204655,9052414.84761839,,0.20732387841822147,0.4772070241036677,1.2660627159033282,1.9110310316567423,2.967142086248006,4.223948831198678,7.871623457414128,13.47704457808179,,10.911783074643235,14.912719503239616,23.019322107333238,19.11031031656742,19.780947241653372,21.119744155993388,26.2387448580471,33.69261144520447,0.0,48.100972571337245,187.63474294698628,434.11986111684485,7481.728269635282,43988.11671849814,96269.62750621531,288952.5577008524,234329.5073352743,463354.60689288937,0.0,4.237799399437313e-05,0.00016531025433945962,0.000382468958189223,0.006591563927484245,0.0387544793061234,0.08481561761040109,0.2545734337646689,0.2064493486037344,0.40822539958106485
Cyprus,2013,national,income,1143866.0,250.66904562947437,1109.7624198689352,2162.7755231198416,2805.3805620945463,17024.481771576364,68307.07875804135,187895.69963506013,516797.54779553047,738066.0880905767,0.021914196735410823,0.09701856859710274,0.18907595147682,0.24525430094911,1.48832833317682,5.971597963226579,16.42637333700452,45.17990287284791,64.52382430202285,0.021914196735410823,0.03256784146279467,0.06858738484020974,0.13468831711638,0.33968384115168,1.31958873077578,3.70141209389944,12.93615259393886,23.530897221314937,250.66904562947437,707.8116843109407,2510.5528815242037,8473.596260065482,38855.27966428076,226414.90246763526,846783.8892400754,4439167.53690554,10766477.312382653,1.0,0.6378046973284015,1.1608014122069807,3.020480135407706,2.2823179105018356,3.3146623539508475,4.506669875280482,8.589761224373852,14.58741633860486,100.0,33.56866828044219,36.27504413146815,54.91782064377647,22.823179105018358,22.097749026338985,22.533349376402413,28.632537414579506,36.468540846512155,250.66904562947437,859.0933742394609,1053.0131032509064,642.6050389747047,14219.101209481818,51282.59698646498,119588.62087701878,328901.84816047037,221268.54029504623,405799.9119094233,0.00021914196735410823,0.0007510437186169192,0.0009205738287971724,0.0005617834947229,0.0124307403222771,0.0448326963004976,0.10454775373777941,0.2875352953584339,0.1934392142917494,0.35476175697977147
Cyprus,2014,national,income,1152297.0,759.5536170228348,902.5918987572629,1828.9157057105851,3324.503323504897,25860.99184353377,94486.77210949281,228338.09694380692,535512.215625119,770964.5556718595,0.06591647960750005,0.07832979681082766,0.1587191241243,0.28851097620708,2.24429915581953,8.19986271850858,19.815906571292548,46.47345394677926,66.9067571704048,0.05019893553982507,0.05809827020261112,0.07859145700875386,0.13792282431565,0.48671295003567,2.01834142994019,4.92221853154124,14.576022571826968,25.26415235568717,578.440828257338,1271.9827867335057,2897.942404378113,8741.04311797478,56083.78721872524,348859.31620436866,1134371.5294478752,5038772.12443455,11644722.786800504,0.7615536484766,1.4092557095680118,1.584513925562349,2.6292779003028435,2.1686634278394203,3.6921497942601404,4.96794685000392,9.409257113869279,15.104096162569592,76.15536484766,74.17135313515853,49.516060173823405,47.805052732778975,21.686634278394205,24.61433196173427,24.839734250019603,31.36419037956426,37.760240406423975,759.5536170228348,143.0382817344281,926.3238069533222,1495.5876177943117,22536.488520028874,68625.78026595904,133851.32483431412,307174.11868131213,235452.3400467405,381332.44432814047,0.0006591647960750005,0.00012413317203327623,0.0008038932731347232,0.0012979185208278003,0.0195578817961245,0.059555635626890494,0.11616043852783971,0.2665754737548671,0.20433303223625549,0.3309324282959519
Cyprus,2015,national,income,1160987.0,0.0,0.0,1052.171847397838,1265.1226813844005,15759.51607326891,84755.78460799526,198481.08942653376,509634.1429848182,742503.5782710332,0.0,0.0,0.09062735822174048,0.10896958203531999,1.35742399124787,7.30032158913022,17.09589249720572,43.89662786791051,63.954512692306906,0.0,0.0,0.02187693159832986,0.052097288785012595,0.27709499243973,1.45390130056436,4.1238029583364195,13.011169637309331,23.34581074814765,0.0,0.0,812.762661937606,3326.635125805498,32170.368398762483,253194.0763857472,957536.325038025,4531739.641113254,10841673.113223879,,,0.7724618976906453,2.629496075562587,2.041329711470611,2.9873368237554216,4.82432017984489,8.892142929380327,14.601509582579256,,,24.139434302832665,47.8090195556834,20.41329711470611,19.915578825036146,24.12160089922445,29.64047643126776,36.503773956448136,0.0,0.0,1052.171847397838,212.95083398656243,14494.393391884509,68996.26853472635,113725.3048185385,311153.0535582844,232869.43528621504,418483.42172896676,0.0,0.0,0.0009062735822174047,0.00018342223813579516,0.0124845440921255,0.05942897597882349,0.09795570908075499,0.2680073537070479,0.20057884824396402,0.36045487307693086
Cyprus,2016,national,income,1170189.0,184.17870332982812,481.52120578677346,1062.1352624924616,1113.60187840867,12051.103357963373,53143.960167719844,169558.3553137983,474214.11675908364,722233.5546987556,0.015739227024850526,0.04114901146624805,0.090766129445112,0.09516427503665391,1.0298424748449502,4.54148519322262,14.489826456563708,40.524574813050165,61.7193935935781,0.015739227024850526,0.02443665924067853,0.04230812887623954,0.06429382527204217,0.22671293464355002,0.9721010143526001,3.05334569717133,11.13249518647514,21.27004155553714,184.17870332982812,543.314686963617,1584.272224689852,4137.975990569616,26529.698227760113,170631.2870826382,714598.3096054443,3908137.0229298472,9955987.46313298,1.0,1.128329719302553,1.4915917780303394,3.7158486087350693,2.201433133525428,3.2107371476294557,4.214468277207286,8.241292034153656,13.784997108429325,100.0,59.38577470013438,46.612243063448105,67.56088379518307,22.014331335254276,21.404914317529705,21.072341386036427,27.470973447178853,34.46249277107331,184.17870332982812,297.34250245694534,580.6140567056882,51.46661591620841,10937.501479554703,41092.85680975647,116414.39514607846,304655.76144528534,248019.43793967197,447955.4453012444,0.00015739227024850526,0.0002540978444139753,0.0004961711797886395,4.3981455915419144e-05,0.009346781998082962,0.0351164271837767,0.09948341263341089,0.2603474835648646,0.2119481878052793,0.382806064064219
Cyprus,2017,national,income,1179685.0,27.279964001224595,387.2771881627394,605.20752521768,605.20752521768,9114.23796876812,54785.630200691696,154884.26920202156,426958.28090032656,697750.4555973526,0.00231247867025728,0.0328288643292692,0.05130246847401467,0.05130246847401467,0.77259929292719,4.644089752831619,13.12929037853508,36.19256673606315,59.14718383274794,0.0014569681605943604,0.011581860940037488,0.02587259404453051,0.036506905169587524,0.1308650705509,0.83355907018392,2.73895505275995,9.74574579658031,19.29376638531461,17.18763484530758,259.59600483791434,976.6883553735032,2368.6656633741673,15437.956075283846,147500.56975648765,646220.8382830243,3449073.0390116526,9104226.719303947,0.6300460970013021,0.6703106012245379,1.6138073547948857,3.9138073547948857,1.693828505266737,2.6923222242066203,4.172281934197806,8.078243691019637,13.047969580341883,63.00460970013021,35.27950532760726,50.43147983734018,71.16013372354337,16.93828505266737,17.948814828044135,20.86140967098903,26.927478970065454,32.619923950854705,27.279964001224595,359.9972241615148,217.9303370549406,0.0,8509.03044355044,45671.39223192357,100098.63900132987,272074.011698305,270792.174697026,481934.5444026474,2.31247867025728e-05,0.0003051638565901192,0.0001847360414474547,0.0,0.007212968244531753,0.038714904599044295,0.08485200625703461,0.2306327635752807,0.22954617096684796,0.40852816167252054
Cyprus,2018,national,income,1189262.0,196.30648968305513,196.30648968305513,929.7840416801383,962.8507134322981,8869.748569840753,35623.25025425266,114110.22011891188,394661.0552311489,664719.765333001,0.016506580524985676,0.016506580524985676,0.07818159847705033,0.08096203472677158,0.74581955614833,2.99540809798452,9.59504466794633,33.185375067155,55.89346715299076,0.016506580524985676,0.016506580524985676,0.034630272449457454,0.05398580920359579,0.20933765762466,0.7009569891152699,2.00848481938294,8.22444489850352,17.2526363221027,196.30648968305513,372.9823303978048,1317.9029463611735,3531.1799283797704,24895.73213820184,125043.22661838062,477722.93465379876,2934305.936665228,8207161.9110786,1.0,1.9000000000000001,1.4174290881350218,3.6674220407357696,2.806813737973727,3.510157712334323,4.186504365305524,7.435002511070254,12.346799868313083,100.0,100.00000000000003,44.294659004219426,66.68040074065036,28.06813737973727,23.401051415562154,20.93252182652762,24.783341703567512,30.866999670782707,196.30648968305513,0.0,733.4775519970832,33.06667175215978,7906.897856408455,26753.50168441191,78486.96986465922,280550.835112237,270058.71010185214,524542.234666999,0.00016506580524985675,0.0,0.0006167501795206466,2.780436249721237e-05,0.006648575214215585,0.0224958854183619,0.0659963656996181,0.2359033039920867,0.22708092085835765,0.44106532847009233
